Frame,X,Y,Probability
128225,138.0,144.0,0.85
128226,137.0,142.0,0.86
128227,137.0,138.0,0.86
128228,135.0,133.0,0.85
128229,136.0,128.0,0.84
128230,135.0,119.0,0.85
128231,138.0,111.0,0.87
128232,143.0,104.0,0.88
128233,148.0,97.0,0.89
128234,156.0,92.0,0.87
128235,165.0,85.0,0.81
128267,169.0,87.0,0.75
128268,166.0,90.0,0.85
128269,163.0,96.0,0.86
128270,159.0,102.0,0.88
128271,155.0,110.0,0.89
128272,152.0,118.0,0.87
128273,152.0,127.0,0.87
128274,152.0,132.0,0.88
128275,152.0,137.0,0.88
128276,152.0,142.0,0.87
128277,153.0,146.0,0.89
128278,153.0,148.0,0.88
128279,153.0,149.0,0.88
128280,153.0,148.0,0.87
128281,152.0,146.0,0.86
128282,151.0,143.0,0.86
128283,149.0,138.0,0.88
128284,147.0,132.0,0.88
128285,145.0,125.0,0.89
128286,145.0,116.0,0.88
128287,146.0,108.0,0.9
128288,150.0,100.0,0.89
128289,156.0,95.0,0.88
128290,163.0,91.0,0.86
128318,167.0,86.0,0.75
128319,163.0,93.0,0.85
128320,158.0,102.0,0.88
128321,153.0,110.0,0.89
128322,150.0,119.0,0.89
128323,150.0,129.0,0.88
128324,149.0,136.0,0.89
128325,149.0,143.0,0.88
128326,150.0,149.0,0.88
128327,150.0,153.0,0.87
128328,149.0,156.0,0.87
128329,149.0,158.0,0.87
128330,148.0,158.0,0.87
128331,147.0,157.0,0.87
128332,145.0,156.0,0.88
128333,145.0,155.0,0.87
128334,143.0,154.0,0.87
128335,141.0,151.0,0.87
128336,139.0,148.0,0.88
128337,138.0,145.0,0.86
128338,138.0,141.0,0.86
128339,136.0,135.0,0.87
128340,135.0,129.0,0.87
128341,136.0,123.0,0.86
128342,137.0,115.0,0.88
128343,139.0,108.0,0.88
128344,143.0,102.0,0.89
128345,149.0,96.0,0.89
128346,157.0,91.0,0.86
128347,165.0,84.0,0.8
128370,167.0,89.0,0.8
128371,162.0,95.0,0.86
128372,159.0,103.0,0.89
128373,155.0,109.0,0.88
128374,152.0,116.0,0.88
128375,150.0,124.0,0.89
128376,151.0,135.0,0.89
128377,152.0,145.0,0.87
128378,153.0,153.0,0.89
128379,155.0,160.0,0.88
128380,155.0,164.0,0.88
128381,155.0,165.0,0.88
128382,154.0,166.0,0.88
128383,153.0,165.0,0.88
128384,151.0,165.0,0.87
128385,150.0,164.0,0.87
128386,149.0,162.0,0.87
128387,147.0,159.0,0.87
128388,144.0,156.0,0.88
128389,142.0,152.0,0.87
128390,141.0,147.0,0.87
128391,139.0,141.0,0.88
128392,137.0,134.0,0.88
128393,137.0,125.0,0.87
128394,138.0,118.0,0.87
128395,141.0,112.0,0.87
128396,145.0,106.0,0.89
128397,149.0,99.0,0.9
128398,154.0,94.0,0.88
128399,163.0,90.0,0.84
128424,176.0,95.0,0.8
128425,173.0,103.0,0.86
128426,172.0,113.0,0.87
128427,171.0,123.0,0.88
128428,169.0,134.0,0.88
128429,170.0,145.0,0.88
128430,174.0,155.0,0.86
128431,178.0,164.0,0.86
128432,180.0,171.0,0.86
128433,181.0,176.0,0.87
128434,181.0,180.0,0.88
128435,181.0,182.0,0.88
128436,181.0,184.0,0.88
128437,181.0,185.0,0.88
128438,181.0,185.0,0.88
128439,181.0,185.0,0.88
128440,179.0,185.0,0.88
128441,178.0,185.0,0.87
128442,175.0,184.0,0.87
128443,174.0,183.0,0.86
128444,173.0,183.0,0.87
128445,171.0,183.0,0.87
128446,167.0,181.0,0.87
128447,163.0,180.0,0.88
128448,159.0,177.0,0.88
128449,155.0,174.0,0.88
128450,151.0,170.0,0.88
128451,147.0,166.0,0.87
128452,145.0,162.0,0.89
128453,143.0,157.0,0.89
128454,142.0,152.0,0.89
128455,141.0,146.0,0.88
128456,142.0,139.0,0.88
128457,144.0,132.0,0.87
128458,146.0,127.0,0.89
128459,148.0,121.0,0.88
128460,150.0,115.0,0.89
128461,153.0,110.0,0.88
128462,156.0,105.0,0.88
128463,160.0,101.0,0.88
128464,163.0,98.0,0.86
128465,168.0,94.0,0.85
128466,173.0,92.0,0.72
128486,180.0,98.0,0.83
128487,178.0,106.0,0.87
128488,177.0,116.0,0.88
128489,176.0,127.0,0.87
128490,175.0,138.0,0.86
128491,178.0,149.0,0.85
128492,181.0,159.0,0.86
128493,185.0,168.0,0.87
128494,187.0,175.0,0.87
128495,188.0,180.0,0.87
128496,190.0,185.0,0.86
128497,190.0,189.0,0.86
128498,189.0,192.0,0.86
128499,187.0,194.0,0.87
128500,187.0,195.0,0.88
128501,186.0,196.0,0.88
128502,186.0,196.0,0.88
128503,187.0,196.0,0.88
128504,187.0,196.0,0.88
128505,186.0,195.0,0.87
128506,184.0,194.0,0.87
128507,183.0,194.0,0.87
128508,181.0,193.0,0.87
128509,177.0,192.0,0.88
128510,172.0,190.0,0.87
128511,167.0,187.0,0.87
128512,162.0,184.0,0.88
128513,159.0,182.0,0.88
128514,156.0,179.0,0.87
128515,154.0,176.0,0.88
128516,151.0,172.0,0.88
128517,148.0,167.0,0.88
128518,147.0,163.0,0.89
128519,145.0,156.0,0.89
128520,145.0,148.0,0.89
128521,146.0,140.0,0.88
128522,149.0,133.0,0.88
128523,151.0,127.0,0.88
128524,153.0,120.0,0.88
128525,156.0,115.0,0.87
128526,160.0,109.0,0.88
128527,164.0,105.0,0.87
128528,167.0,99.0,0.88
128529,173.0,95.0,0.87
128552,183.0,94.0,0.82
128553,181.0,101.0,0.88
128554,178.0,109.0,0.87
128555,177.0,119.0,0.88
128556,176.0,128.0,0.87
128557,174.0,138.0,0.86
128558,175.0,146.0,0.86
128559,178.0,154.0,0.88
128560,181.0,161.0,0.87
128561,182.0,166.0,0.87
128562,185.0,173.0,0.87
128563,187.0,178.0,0.87
128564,188.0,181.0,0.85
128565,189.0,184.0,0.85
128566,189.0,186.0,0.86
128567,186.0,187.0,0.87
128568,184.0,187.0,0.87
128569,182.0,187.0,0.86
128570,181.0,187.0,0.87
128571,178.0,186.0,0.87
128572,176.0,185.0,0.87
128573,173.0,184.0,0.88
128574,169.0,182.0,0.87
128575,163.0,178.0,0.88
128576,157.0,174.0,0.87
128577,152.0,168.0,0.87
128578,148.0,161.0,0.88
128579,144.0,154.0,0.88
128580,143.0,147.0,0.88
128581,142.0,139.0,0.88
128582,143.0,131.0,0.88
128583,145.0,124.0,0.89
128584,147.0,116.0,0.89
128585,150.0,108.0,0.89
128586,157.0,104.0,0.88
128587,162.0,100.0,0.87
128588,169.0,96.0,0.87
128589,175.0,92.0,0.73
128611,183.0,95.0,0.84
128612,182.0,102.0,0.88
128613,182.0,110.0,0.87
128614,182.0,120.0,0.87
128615,181.0,129.0,0.87
128616,179.0,138.0,0.86
128617,181.0,149.0,0.86
128618,184.0,159.0,0.85
128619,188.0,166.0,0.86
128620,193.0,172.0,0.87
128621,198.0,175.0,0.85
128622,203.0,179.0,0.86
128623,206.0,181.0,0.84
128624,206.0,184.0,0.84
128625,203.0,188.0,0.86
128626,202.0,191.0,0.85
128627,200.0,193.0,0.85
128628,199.0,194.0,0.86
128629,199.0,196.0,0.86
128630,199.0,196.0,0.86
128631,198.0,197.0,0.86
128632,197.0,198.0,0.86
128633,197.0,198.0,0.87
128634,197.0,198.0,0.87
128635,195.0,198.0,0.87
128636,195.0,198.0,0.87
128637,191.0,197.0,0.87
128638,184.0,195.0,0.86
128639,178.0,192.0,0.86
128640,175.0,191.0,0.87
128641,171.0,190.0,0.87
128642,171.0,188.0,0.87
128643,167.0,186.0,0.87
128644,164.0,183.0,0.88
128645,162.0,179.0,0.89
128646,161.0,176.0,0.88
128647,159.0,173.0,0.88
128648,159.0,169.0,0.88
128649,157.0,164.0,0.89
128650,157.0,159.0,0.88
128651,157.0,154.0,0.88
128652,158.0,148.0,0.88
128653,158.0,140.0,0.88
128654,161.0,133.0,0.88
128655,163.0,128.0,0.89
128656,165.0,122.0,0.88
128657,169.0,116.0,0.88
128658,173.0,111.0,0.87
128659,178.0,105.0,0.89
128660,183.0,100.0,0.86
128677,184.0,92.0,0.76
128678,182.0,97.0,0.83
128679,182.0,104.0,0.88
128680,181.0,112.0,0.88
128681,181.0,122.0,0.87
128682,182.0,131.0,0.86
128683,181.0,140.0,0.86
128684,181.0,149.0,0.85
128685,184.0,158.0,0.85
128686,187.0,165.0,0.86
128687,192.0,171.0,0.85
128688,195.0,176.0,0.85
128689,198.0,181.0,0.84
128690,200.0,185.0,0.84
128691,201.0,187.0,0.86
128692,202.0,189.0,0.85
128693,199.0,191.0,0.85
128694,197.0,193.0,0.86
128695,195.0,195.0,0.87
128696,194.0,195.0,0.87
128697,193.0,195.0,0.88
128698,191.0,194.0,0.86
128699,188.0,193.0,0.86
128700,185.0,192.0,0.87
128701,179.0,190.0,0.88
128702,173.0,187.0,0.87
128703,168.0,183.0,0.87
128704,162.0,177.0,0.88
128705,157.0,171.0,0.89
128706,153.0,164.0,0.89
128707,150.0,156.0,0.88
128708,149.0,147.0,0.9
128709,149.0,139.0,0.89
128710,150.0,131.0,0.89
128711,151.0,123.0,0.88
128712,153.0,116.0,0.89
128713,158.0,111.0,0.88
128714,163.0,105.0,0.87
128715,168.0,99.0,0.85
128716,175.0,94.0,0.83
128752,172.0,95.0,0.77
128753,168.0,100.0,0.85
128754,165.0,107.0,0.87
128755,165.0,114.0,0.87
128756,164.0,119.0,0.87
128757,163.0,123.0,0.87
128758,162.0,129.0,0.87
128759,160.0,136.0,0.87
128760,159.0,144.0,0.87
128761,159.0,152.0,0.88
128762,161.0,159.0,0.88
128763,161.0,163.0,0.86
128764,162.0,166.0,0.86
128765,163.0,167.0,0.87
128766,162.0,167.0,0.87
128767,160.0,165.0,0.86
128768,157.0,162.0,0.87
128769,154.0,158.0,0.87
128770,150.0,154.0,0.87
128771,148.0,149.0,0.87
128772,147.0,143.0,0.87
128773,145.0,137.0,0.87
128774,143.0,130.0,0.86
128775,143.0,121.0,0.86
128776,144.0,112.0,0.86
128777,147.0,106.0,0.89
128778,151.0,101.0,0.88
128779,160.0,97.0,0.87
128780,166.0,91.0,0.86
128808,165.0,95.0,0.84
128809,160.0,102.0,0.83
128810,156.0,112.0,0.87
128811,151.0,120.0,0.88
128812,149.0,130.0,0.9
128813,149.0,138.0,0.89
128814,149.0,146.0,0.89
128815,150.0,152.0,0.89
128816,151.0,158.0,0.88
128817,153.0,162.0,0.88
128818,153.0,165.0,0.88
128819,153.0,167.0,0.88
128820,153.0,168.0,0.88
128821,152.0,169.0,0.87
128822,151.0,169.0,0.87
128823,150.0,169.0,0.86
128824,150.0,170.0,0.86
128825,149.0,170.0,0.87
128826,149.0,170.0,0.87
128827,148.0,169.0,0.86
128828,147.0,169.0,0.87
128829,146.0,169.0,0.87
128830,145.0,169.0,0.87
128831,144.0,168.0,0.87
128832,143.0,167.0,0.87
128833,141.0,165.0,0.87
128834,139.0,163.0,0.87
128835,139.0,161.0,0.87
128836,137.0,159.0,0.87
128837,136.0,155.0,0.86
128838,133.0,150.0,0.88
128839,133.0,142.0,0.85
128840,133.0,134.0,0.84
128841,133.0,124.0,0.87
128842,137.0,116.0,0.87
128843,142.0,110.0,0.88
128844,148.0,104.0,0.88
128845,154.0,98.0,0.86
128846,161.0,91.0,0.83
128868,164.0,95.0,0.83
128869,157.0,104.0,0.89
128870,151.0,115.0,0.88
128871,147.0,128.0,0.88
128872,146.0,141.0,0.88
128873,148.0,153.0,0.88
128874,150.0,161.0,0.87
128875,151.0,165.0,0.88
128876,150.0,167.0,0.87
128877,150.0,169.0,0.87
128878,149.0,170.0,0.88
128879,149.0,171.0,0.87
128880,149.0,171.0,0.88
128881,148.0,171.0,0.87
128882,147.0,170.0,0.87
128883,146.0,169.0,0.86
128884,145.0,169.0,0.87
128885,144.0,168.0,0.86
128886,143.0,166.0,0.86
128887,141.0,165.0,0.87
128888,141.0,163.0,0.86
128889,140.0,161.0,0.86
128890,139.0,160.0,0.87
128891,137.0,158.0,0.86
128892,136.0,155.0,0.86
128893,134.0,151.0,0.87
128894,133.0,145.0,0.86
128895,133.0,136.0,0.79
128896,132.0,128.0,0.83
128897,133.0,117.0,0.85
128898,139.0,109.0,0.88
128899,145.0,102.0,0.88
128900,153.0,96.0,0.87
128901,161.0,88.0,0.83
128922,166.0,90.0,0.72
128923,159.0,98.0,0.86
128924,154.0,108.0,0.88
128925,149.0,119.0,0.89
128926,147.0,132.0,0.88
128927,147.0,144.0,0.88
128928,149.0,154.0,0.89
128929,151.0,160.0,0.88
128930,152.0,164.0,0.87
128931,152.0,165.0,0.87
128932,151.0,166.0,0.88
128933,150.0,166.0,0.86
128934,149.0,166.0,0.87
128935,148.0,165.0,0.86
128936,146.0,164.0,0.87
128937,145.0,161.0,0.87
128938,142.0,158.0,0.86
128939,141.0,155.0,0.86
128940,139.0,152.0,0.87
128941,137.0,148.0,0.87
128942,137.0,144.0,0.86
128943,136.0,138.0,0.84
128944,135.0,129.0,0.85
128945,134.0,116.0,0.86
128946,139.0,109.0,0.88
128947,146.0,101.0,0.89
128948,153.0,95.0,0.88
128949,162.0,87.0,0.81
128971,158.0,97.0,0.87
128972,154.0,108.0,0.88
128973,149.0,121.0,0.89
128974,147.0,133.0,0.88
128975,147.0,144.0,0.89
128976,148.0,153.0,0.89
128977,151.0,160.0,0.88
128978,151.0,164.0,0.88
128979,151.0,166.0,0.88
128980,151.0,167.0,0.87
128981,151.0,167.0,0.86
128982,149.0,166.0,0.87
128983,147.0,165.0,0.88
128984,146.0,163.0,0.87
128985,144.0,161.0,0.87
128986,141.0,157.0,0.87
128987,140.0,154.0,0.85
128988,139.0,152.0,0.86
128989,137.0,148.0,0.87
128990,136.0,144.0,0.86
128991,135.0,140.0,0.85
128992,135.0,133.0,0.85
128993,134.0,122.0,0.86
128994,137.0,113.0,0.88
128995,143.0,106.0,0.89
128996,150.0,98.0,0.89
128997,158.0,93.0,0.85
128998,165.0,82.0,0.79
129018,163.0,90.0,0.78
129019,156.0,98.0,0.89
129020,150.0,107.0,0.89
129021,146.0,117.0,0.88
129022,144.0,128.0,0.87
129023,144.0,138.0,0.88
129024,146.0,146.0,0.88
129025,147.0,151.0,0.87
129026,147.0,155.0,0.88
129027,147.0,158.0,0.87
129028,147.0,159.0,0.87
129029,146.0,159.0,0.87
129030,145.0,158.0,0.88
129031,143.0,156.0,0.87
129032,141.0,153.0,0.86
129033,139.0,150.0,0.86
129034,138.0,148.0,0.87
129035,137.0,145.0,0.86
129036,137.0,143.0,0.85
129037,135.0,139.0,0.85
129038,135.0,135.0,0.86
129039,135.0,128.0,0.84
129040,133.0,116.0,0.86
129041,137.0,108.0,0.88
129042,144.0,101.0,0.89
129043,151.0,94.0,0.88
129044,161.0,87.0,0.82
129065,157.0,98.0,0.88
129066,152.0,106.0,0.89
129067,147.0,115.0,0.89
129068,143.0,123.0,0.88
129069,142.0,132.0,0.87
129070,141.0,138.0,0.88
129071,142.0,144.0,0.87
129072,143.0,147.0,0.87
129073,142.0,149.0,0.87
129074,142.0,151.0,0.86
129075,142.0,152.0,0.86
129076,141.0,152.0,0.85
129077,138.0,150.0,0.86
129078,138.0,149.0,0.86
129079,138.0,147.0,0.86
129080,138.0,145.0,0.86
129081,136.0,142.0,0.85
129082,135.0,140.0,0.84
129083,135.0,138.0,0.83
129084,135.0,136.0,0.84
129085,134.0,132.0,0.85
129086,134.0,125.0,0.83
129087,133.0,113.0,0.86
129088,139.0,106.0,0.87
129089,145.0,99.0,0.89
129090,153.0,95.0,0.87
129091,162.0,89.0,0.81
129116,159.0,97.0,0.88
129117,154.0,106.0,0.89
129118,149.0,115.0,0.89
129119,146.0,125.0,0.88
129120,147.0,135.0,0.89
129121,147.0,143.0,0.89
129122,148.0,149.0,0.88
129123,149.0,152.0,0.88
129124,149.0,155.0,0.87
129125,147.0,157.0,0.87
129126,147.0,158.0,0.87
129127,147.0,158.0,0.87
129128,146.0,158.0,0.87
129129,144.0,156.0,0.87
129130,143.0,154.0,0.87
129131,142.0,151.0,0.86
129132,139.0,147.0,0.88
129133,138.0,145.0,0.86
129134,137.0,141.0,0.86
129135,136.0,137.0,0.85
129136,135.0,132.0,0.86
129137,135.0,127.0,0.85
129138,135.0,121.0,0.86
129139,136.0,114.0,0.86
129140,139.0,107.0,0.88
129141,145.0,100.0,0.9
129142,152.0,94.0,0.88
129143,161.0,91.0,0.87
129144,168.0,83.0,0.82
129170,162.0,94.0,0.83
129171,157.0,101.0,0.87
129172,152.0,110.0,0.88
129173,149.0,121.0,0.88
129174,147.0,132.0,0.89
129175,147.0,141.0,0.89
129176,149.0,149.0,0.89
129177,149.0,153.0,0.89
129178,150.0,157.0,0.87
129179,150.0,160.0,0.87
129180,150.0,162.0,0.87
129181,150.0,164.0,0.86
129182,149.0,164.0,0.87
129183,148.0,165.0,0.86
129184,147.0,164.0,0.88
129185,145.0,163.0,0.87
129186,144.0,162.0,0.86
129187,143.0,161.0,0.87
129188,143.0,160.0,0.87
129189,141.0,159.0,0.86
129190,141.0,158.0,0.86
129191,139.0,157.0,0.87
129192,138.0,156.0,0.87
129193,137.0,153.0,0.87
129194,135.0,150.0,0.87
129195,135.0,146.0,0.86
129196,133.0,142.0,0.86
129197,133.0,137.0,0.82
129198,134.0,132.0,0.84
129199,135.0,122.0,0.82
129200,135.0,112.0,0.86
129201,139.0,107.0,0.89
129202,144.0,100.0,0.89
129203,151.0,96.0,0.89
129204,158.0,92.0,0.87
129205,167.0,87.0,0.79
129230,164.0,94.0,0.82
129231,158.0,103.0,0.87
129232,152.0,114.0,0.88
129233,148.0,123.0,0.88
129234,147.0,132.0,0.89
129235,147.0,139.0,0.89
129236,148.0,146.0,0.88
129237,149.0,152.0,0.9
129238,150.0,157.0,0.88
129239,150.0,160.0,0.88
129240,150.0,162.0,0.87
129241,150.0,164.0,0.87
129242,149.0,164.0,0.88
129243,148.0,164.0,0.87
129244,147.0,163.0,0.87
129245,146.0,162.0,0.87
129246,144.0,160.0,0.87
129247,143.0,158.0,0.87
129248,141.0,154.0,0.86
129249,139.0,151.0,0.87
129250,137.0,147.0,0.88
129251,136.0,141.0,0.86
129252,135.0,135.0,0.88
129253,134.0,126.0,0.86
129254,135.0,117.0,0.87
129255,139.0,112.0,0.87
129256,143.0,104.0,0.89
129257,148.0,99.0,0.89
129258,156.0,94.0,0.87
129259,165.0,88.0,0.84
129282,175.0,94.0,0.75
129283,172.0,103.0,0.87
129284,171.0,114.0,0.88
129285,170.0,125.0,0.88
129286,169.0,137.0,0.88
129287,172.0,148.0,0.86
129288,179.0,160.0,0.85
129289,184.0,168.0,0.85
129290,188.0,173.0,0.85
129291,188.0,176.0,0.87
129292,187.0,180.0,0.88
129293,186.0,182.0,0.88
129294,186.0,184.0,0.87
129295,184.0,184.0,0.87
129296,183.0,185.0,0.87
129297,183.0,185.0,0.87
129298,182.0,185.0,0.87
129299,181.0,186.0,0.86
129300,180.0,186.0,0.86
129301,178.0,185.0,0.86
129302,177.0,185.0,0.87
129303,174.0,185.0,0.86
129304,173.0,185.0,0.87
129305,171.0,184.0,0.86
129306,167.0,183.0,0.87
129307,163.0,182.0,0.88
129308,160.0,180.0,0.87
129309,157.0,177.0,0.88
129310,154.0,173.0,0.88
129311,151.0,169.0,0.88
129312,149.0,167.0,0.88
129313,147.0,163.0,0.89
129314,146.0,158.0,0.89
129315,145.0,155.0,0.89
129316,145.0,150.0,0.89
129317,146.0,146.0,0.9
129318,148.0,140.0,0.88
129319,149.0,132.0,0.9
129320,150.0,123.0,0.89
129321,153.0,117.0,0.88
129322,158.0,113.0,0.87
129323,162.0,108.0,0.88
129324,165.0,102.0,0.86
129325,170.0,98.0,0.86
129326,178.0,96.0,0.8
129343,183.0,98.0,0.72
129344,180.0,105.0,0.85
129345,179.0,116.0,0.85
129346,177.0,127.0,0.87
129347,176.0,137.0,0.87
129348,175.0,148.0,0.87
129349,177.0,159.0,0.86
129350,181.0,170.0,0.87
129351,183.0,178.0,0.87
129352,185.0,184.0,0.88
129353,185.0,189.0,0.88
129354,186.0,193.0,0.88
129355,185.0,196.0,0.88
129356,186.0,199.0,0.88
129357,187.0,201.0,0.87
129358,189.0,203.0,0.87
129359,190.0,204.0,0.87
129360,190.0,204.0,0.87
129361,189.0,204.0,0.88
129362,189.0,204.0,0.88
129363,191.0,205.0,0.88
129364,190.0,204.0,0.88
129365,189.0,203.0,0.87
129366,186.0,201.0,0.87
129367,183.0,200.0,0.87
129368,181.0,200.0,0.88
129369,179.0,199.0,0.88
129370,177.0,198.0,0.87
129371,173.0,197.0,0.88
129372,171.0,196.0,0.88
129373,169.0,194.0,0.88
129374,165.0,192.0,0.88
129375,163.0,189.0,0.89
129376,161.0,186.0,0.89
129377,158.0,181.0,0.88
129378,155.0,174.0,0.89
129379,154.0,169.0,0.88
129380,153.0,161.0,0.89
129381,154.0,154.0,0.88
129382,156.0,146.0,0.88
129383,156.0,135.0,0.88
129384,155.0,125.0,0.88
129385,159.0,120.0,0.89
129386,163.0,115.0,0.89
129387,166.0,111.0,0.88
129388,170.0,107.0,0.88
129389,175.0,104.0,0.87
129390,179.0,100.0,0.86
129407,184.0,99.0,0.82
129408,182.0,107.0,0.84
129409,183.0,119.0,0.86
129410,182.0,128.0,0.86
129411,181.0,138.0,0.88
129412,179.0,148.0,0.87
129413,180.0,158.0,0.86
129414,182.0,168.0,0.87
129415,186.0,177.0,0.87
129416,188.0,184.0,0.86
129417,190.0,190.0,0.87
129418,190.0,195.0,0.88
129419,191.0,199.0,0.87
129420,192.0,202.0,0.87
129421,192.0,204.0,0.87
129422,191.0,205.0,0.87
129423,191.0,207.0,0.87
129424,192.0,207.0,0.87
129425,191.0,207.0,0.87
129426,190.0,207.0,0.88
129427,191.0,207.0,0.88
129428,191.0,207.0,0.88
129429,190.0,206.0,0.88
129430,189.0,205.0,0.88
129431,187.0,204.0,0.88
129432,184.0,202.0,0.87
129433,181.0,201.0,0.87
129434,177.0,199.0,0.88
129435,171.0,196.0,0.88
129436,167.0,192.0,0.87
129437,162.0,188.0,0.89
129438,158.0,184.0,0.88
129439,155.0,179.0,0.88
129440,152.0,174.0,0.87
129441,149.0,167.0,0.87
129442,147.0,158.0,0.79
129443,146.0,148.0,0.82
129444,147.0,141.0,0.85
129445,149.0,131.0,0.85
129446,151.0,123.0,0.81
129447,154.0,120.0,0.79
129448,159.0,112.0,0.81
129449,160.0,103.0,0.8
129450,168.0,94.0,0.81
129451,177.0,93.0,0.77
129477,169.0,96.0,0.84
129478,165.0,105.0,0.88
129479,162.0,115.0,0.88
129480,157.0,124.0,0.89
129481,153.0,136.0,0.89
129482,153.0,147.0,0.89
129483,157.0,157.0,0.87
129484,158.0,163.0,0.87
129485,159.0,167.0,0.87
129486,158.0,167.0,0.87
129487,156.0,164.0,0.87
129488,154.0,160.0,0.87
129489,148.0,153.0,0.87
129490,145.0,144.0,0.86
129491,145.0,135.0,0.84
129492,145.0,123.0,0.83
129493,149.0,114.0,0.83
129494,155.0,105.0,0.87
129495,163.0,98.0,0.8
129516,166.0,103.0,0.74
129517,163.0,113.0,0.8
129518,158.0,122.0,0.84
129519,153.0,133.0,0.86
129520,153.0,145.0,0.89
129521,155.0,156.0,0.88
129522,158.0,165.0,0.87
129523,160.0,171.0,0.87
129524,160.0,175.0,0.87
129525,161.0,177.0,0.88
129526,160.0,177.0,0.86
129527,159.0,177.0,0.87
129528,158.0,177.0,0.87
129529,157.0,177.0,0.88
129530,156.0,176.0,0.87
129531,154.0,174.0,0.87
129532,151.0,170.0,0.86
129533,146.0,164.0,0.86
129534,140.0,157.0,0.86
129535,136.0,148.0,0.86
129536,136.0,142.0,0.85
129537,136.0,132.0,0.85
129538,137.0,124.0,0.86
129539,141.0,116.0,0.87
129540,149.0,108.0,0.89
129541,157.0,100.0,0.87
129542,167.0,91.0,0.81
129561,172.0,93.0,0.71
129562,168.0,99.0,0.84
129563,164.0,108.0,0.86
129564,159.0,116.0,0.86
129565,153.0,126.0,0.88
129566,151.0,137.0,0.88
129567,151.0,148.0,0.87
129568,154.0,157.0,0.87
129569,157.0,165.0,0.87
129570,158.0,170.0,0.87
129571,158.0,173.0,0.87
129572,157.0,174.0,0.87
129573,156.0,174.0,0.87
129574,156.0,174.0,0.86
129575,155.0,174.0,0.87
129576,155.0,174.0,0.88
129577,154.0,173.0,0.87
129578,152.0,171.0,0.87
129579,149.0,168.0,0.88
129580,145.0,162.0,0.87
129581,142.0,157.0,0.87
129582,138.0,150.0,0.87
129583,134.0,140.0,0.84
129584,134.0,133.0,0.84
129585,134.0,123.0,0.84
129586,139.0,116.0,0.84
129587,143.0,108.0,0.87
129588,150.0,102.0,0.89
129589,158.0,96.0,0.87
129590,168.0,87.0,0.78
129613,169.0,89.0,0.81
129614,165.0,98.0,0.88
129615,162.0,106.0,0.88
129616,158.0,116.0,0.87
129617,155.0,126.0,0.88
129618,153.0,136.0,0.89
129619,154.0,147.0,0.89
129620,157.0,156.0,0.88
129621,159.0,162.0,0.87
129622,159.0,166.0,0.88
129623,159.0,167.0,0.87
129624,158.0,167.0,0.87
129625,157.0,166.0,0.87
129626,155.0,164.0,0.88
129627,153.0,161.0,0.88
129628,150.0,157.0,0.86
129629,147.0,151.0,0.88
129630,144.0,144.0,0.87
129631,141.0,136.0,0.87
129632,141.0,126.0,0.87
129633,143.0,116.0,0.86
129634,147.0,108.0,0.88
129635,153.0,99.0,0.89
129636,162.0,94.0,0.83
129637,170.0,86.0,0.76
129663,166.0,94.0,0.85
129664,161.0,100.0,0.9
129665,158.0,108.0,0.89
129666,155.0,116.0,0.88
129667,152.0,125.0,0.87
129668,150.0,133.0,0.89
129669,150.0,140.0,0.88
129670,151.0,146.0,0.88
129671,152.0,150.0,0.88
129672,153.0,153.0,0.88
129673,153.0,154.0,0.88
129674,152.0,153.0,0.87
129675,151.0,152.0,0.88
129676,150.0,150.0,0.87
129677,148.0,146.0,0.87
129678,146.0,141.0,0.87
129679,146.0,135.0,0.87
129680,145.0,127.0,0.87
129681,145.0,118.0,0.88
129682,148.0,110.0,0.88
129683,153.0,102.0,0.88
129684,160.0,96.0,0.87
129685,166.0,88.0,0.82
129714,168.0,89.0,0.78
129715,163.0,97.0,0.88
129716,158.0,104.0,0.88
129717,153.0,112.0,0.89
129718,150.0,120.0,0.89
129719,148.0,128.0,0.89
129720,148.0,135.0,0.88
129721,148.0,142.0,0.88
129722,149.0,149.0,0.9
129723,150.0,154.0,0.88
129724,151.0,157.0,0.88
129725,151.0,160.0,0.87
129726,151.0,160.0,0.88
129727,150.0,160.0,0.87
129728,148.0,158.0,0.87
129729,147.0,155.0,0.88
129730,144.0,151.0,0.87
129731,142.0,145.0,0.87
129732,141.0,138.0,0.87
129733,139.0,131.0,0.87
129734,139.0,123.0,0.87
129735,141.0,113.0,0.88
129736,146.0,106.0,0.89
129737,152.0,98.0,0.88
129738,161.0,92.0,0.84
129739,169.0,83.0,0.76
129765,158.0,96.0,0.87
129766,152.0,104.0,0.89
129767,148.0,114.0,0.88
129768,145.0,123.0,0.88
129769,145.0,132.0,0.88
129770,143.0,140.0,0.88
129771,144.0,148.0,0.87
129772,145.0,154.0,0.89
129773,145.0,157.0,0.88
129774,146.0,160.0,0.88
129775,147.0,162.0,0.88
129776,147.0,163.0,0.88
129777,146.0,163.0,0.88
129778,145.0,162.0,0.87
129779,143.0,160.0,0.87
129780,142.0,159.0,0.87
129781,140.0,156.0,0.87
129782,138.0,152.0,0.87
129783,135.0,148.0,0.86
129784,135.0,143.0,0.86
129785,134.0,137.0,0.84
129786,133.0,130.0,0.87
129787,135.0,120.0,0.84
129788,138.0,112.0,0.87
129789,143.0,105.0,0.89
129790,150.0,98.0,0.88
129791,158.0,92.0,0.86
