Frame,Whisker_Count,Filter_Type
11041,6,More_Than_5
11068,6,More_Than_5
11069,6,More_Than_5
11074,6,More_Than_5
11113,6,More_Than_5
11116,6,More_Than_5
11170,6,More_Than_5
11171,6,More_Than_5
11179,6,More_Than_5
11186,6,More_Than_5
11194,6,More_Than_5
11204,6,More_Than_5
11206,6,More_Than_5
11215,7,More_Than_5
11218,6,More_Than_5
11224,6,More_Than_5
11226,6,More_Than_5
11236,6,More_Than_5
11239,6,More_Than_5
11660,6,More_Than_5
11661,6,More_Than_5
11662,6,More_Than_5
11666,6,More_Than_5
11667,6,More_Than_5
11668,6,More_Than_5
11669,6,More_Than_5
11670,6,More_Than_5
11671,6,More_Than_5
11672,6,More_Than_5
11673,6,More_Than_5
11674,6,More_Than_5
11675,6,More_Than_5
11676,6,More_Than_5
11677,6,More_Than_5
11678,6,More_Than_5
11680,6,More_Than_5
11681,6,More_Than_5
11707,6,More_Than_5
11738,6,More_Than_5
11743,6,More_Than_5
11872,6,More_Than_5
11873,6,More_Than_5
11874,6,More_Than_5
11875,6,More_Than_5
11880,6,More_Than_5
11895,6,More_Than_5
11898,6,More_Than_5
12127,6,More_Than_5
12128,6,More_Than_5
12149,6,More_Than_5
12150,6,More_Than_5
12166,6,More_Than_5
12169,6,More_Than_5
12177,6,More_Than_5
12198,6,More_Than_5
12200,6,More_Than_5
12201,6,More_Than_5
12202,6,More_Than_5
12204,6,More_Than_5
12210,6,More_Than_5
12211,6,More_Than_5
12212,6,More_Than_5
12214,6,More_Than_5
12215,6,More_Than_5
12217,6,More_Than_5
12231,6,More_Than_5
12266,6,More_Than_5
12269,6,More_Than_5
12270,7,More_Than_5
12271,6,More_Than_5
12272,6,More_Than_5
12273,6,More_Than_5
12274,6,More_Than_5
12275,7,More_Than_5
12276,7,More_Than_5
12277,6,More_Than_5
12278,7,More_Than_5
12290,6,More_Than_5
12294,6,More_Than_5
12297,6,More_Than_5
12298,4,Less_Than_5
12299,4,Less_Than_5
12300,4,Less_Than_5
12301,4,Less_Than_5
12304,4,Less_Than_5
12305,4,Less_Than_5
12306,4,Less_Than_5
12307,4,Less_Than_5
12308,4,Less_Than_5
12309,4,Less_Than_5
12310,4,Less_Than_5
12311,4,Less_Than_5
12325,4,Less_Than_5
12326,4,Less_Than_5
12328,6,More_Than_5
12329,4,Less_Than_5
12330,4,Less_Than_5
12331,3,Less_Than_5
12332,3,Less_Than_5
12333,3,Less_Than_5
12334,3,Less_Than_5
12335,3,Less_Than_5
12336,4,Less_Than_5
12337,4,Less_Than_5
12338,3,Less_Than_5
12339,3,Less_Than_5
12340,3,Less_Than_5
12341,4,Less_Than_5
12342,3,Less_Than_5
12343,3,Less_Than_5
12344,3,Less_Than_5
12345,3,Less_Than_5
12346,3,Less_Than_5
12347,3,Less_Than_5
12348,4,Less_Than_5
12349,3,Less_Than_5
12350,4,Less_Than_5
12351,3,Less_Than_5
12352,4,Less_Than_5
12353,4,Less_Than_5
12354,4,Less_Than_5
12355,4,Less_Than_5
12356,4,Less_Than_5
12357,4,Less_Than_5
12358,4,Less_Than_5
12359,4,Less_Than_5
12360,4,Less_Than_5
12361,4,Less_Than_5
12362,4,Less_Than_5
12363,4,Less_Than_5
12364,4,Less_Than_5
12365,4,Less_Than_5
12366,4,Less_Than_5
12367,4,Less_Than_5
12368,4,Less_Than_5
12369,4,Less_Than_5
12370,4,Less_Than_5
12371,4,Less_Than_5
12372,4,Less_Than_5
12373,4,Less_Than_5
12374,4,Less_Than_5
12375,4,Less_Than_5
12376,4,Less_Than_5
12377,4,Less_Than_5
12510,6,More_Than_5
12527,6,More_Than_5
12529,6,More_Than_5
12530,7,More_Than_5
12531,6,More_Than_5
12532,6,More_Than_5
12533,7,More_Than_5
12534,6,More_Than_5
12537,6,More_Than_5
12538,6,More_Than_5
12539,6,More_Than_5
12543,6,More_Than_5
12544,6,More_Than_5
12545,7,More_Than_5
12546,7,More_Than_5
12547,6,More_Than_5
12548,7,More_Than_5
12549,6,More_Than_5
12550,6,More_Than_5
12551,7,More_Than_5
12555,6,More_Than_5
12556,6,More_Than_5
12557,6,More_Than_5
12558,7,More_Than_5
12559,7,More_Than_5
12560,6,More_Than_5
12561,7,More_Than_5
12562,8,More_Than_5
12563,7,More_Than_5
12564,8,More_Than_5
12565,8,More_Than_5
12566,8,More_Than_5
12567,8,More_Than_5
12568,7,More_Than_5
12569,6,More_Than_5
12570,6,More_Than_5
12571,6,More_Than_5
12572,6,More_Than_5
12573,6,More_Than_5
12574,6,More_Than_5
12575,6,More_Than_5
12576,6,More_Than_5
12577,6,More_Than_5
12578,6,More_Than_5
12580,6,More_Than_5
12581,6,More_Than_5
12582,6,More_Than_5
12591,6,More_Than_5
12595,6,More_Than_5
12596,7,More_Than_5
12597,6,More_Than_5
12598,7,More_Than_5
12599,7,More_Than_5
12600,7,More_Than_5
12601,7,More_Than_5
12602,7,More_Than_5
12603,7,More_Than_5
12604,7,More_Than_5
12605,8,More_Than_5
12606,6,More_Than_5
12607,7,More_Than_5
12609,6,More_Than_5
12722,4,Less_Than_5
12723,4,Less_Than_5
12724,4,Less_Than_5
12725,4,Less_Than_5
12726,4,Less_Than_5
12727,4,Less_Than_5
12728,4,Less_Than_5
12729,4,Less_Than_5
12730,4,Less_Than_5
12731,4,Less_Than_5
12732,4,Less_Than_5
12733,4,Less_Than_5
12734,4,Less_Than_5
12735,4,Less_Than_5
12736,4,Less_Than_5
12737,4,Less_Than_5
12738,4,Less_Than_5
12739,4,Less_Than_5
12964,6,More_Than_5
13001,6,More_Than_5
13003,7,More_Than_5
13004,6,More_Than_5
13006,6,More_Than_5
13076,6,More_Than_5
13088,6,More_Than_5
13092,6,More_Than_5
13093,6,More_Than_5
13094,6,More_Than_5
13095,6,More_Than_5
13145,6,More_Than_5
13149,6,More_Than_5
13190,6,More_Than_5
13324,4,Less_Than_5
13325,4,Less_Than_5
13326,4,Less_Than_5
13327,4,Less_Than_5
13328,4,Less_Than_5
13329,4,Less_Than_5
13330,4,Less_Than_5
13368,4,Less_Than_5
13369,4,Less_Than_5
13370,4,Less_Than_5
13371,4,Less_Than_5
13372,4,Less_Than_5
13373,4,Less_Than_5
13374,4,Less_Than_5
13375,4,Less_Than_5
13376,4,Less_Than_5
13377,4,Less_Than_5
13378,4,Less_Than_5
13379,4,Less_Than_5
13380,4,Less_Than_5
13381,4,Less_Than_5
13382,4,Less_Than_5
13399,6,More_Than_5
13412,4,Less_Than_5
13415,4,Less_Than_5
13416,4,Less_Than_5
13417,4,Less_Than_5
13418,4,Less_Than_5
13421,4,Less_Than_5
13434,6,More_Than_5
13477,6,More_Than_5
13508,6,More_Than_5
13511,6,More_Than_5
13512,6,More_Than_5
13513,6,More_Than_5
13514,6,More_Than_5
13515,6,More_Than_5
13516,6,More_Than_5
13519,6,More_Than_5
13523,6,More_Than_5
13525,6,More_Than_5
13527,6,More_Than_5
13528,6,More_Than_5
13529,6,More_Than_5
13530,6,More_Than_5
13531,6,More_Than_5
13546,6,More_Than_5
13547,6,More_Than_5
13548,6,More_Than_5
13552,6,More_Than_5
13554,6,More_Than_5
13572,6,More_Than_5
13573,6,More_Than_5
13591,6,More_Than_5
13592,6,More_Than_5
13593,6,More_Than_5
13594,6,More_Than_5
13595,6,More_Than_5
13596,6,More_Than_5
13597,6,More_Than_5
13598,6,More_Than_5
13599,6,More_Than_5
13600,6,More_Than_5
13601,6,More_Than_5
13603,6,More_Than_5
13604,6,More_Than_5
13605,6,More_Than_5
13606,6,More_Than_5
13607,6,More_Than_5
13608,6,More_Than_5
13609,6,More_Than_5
13610,6,More_Than_5
13611,6,More_Than_5
13697,6,More_Than_5
13701,6,More_Than_5
13725,6,More_Than_5
13726,6,More_Than_5
13735,6,More_Than_5
13744,6,More_Than_5
13745,6,More_Than_5
13746,6,More_Than_5
13747,6,More_Than_5
13748,6,More_Than_5
13749,6,More_Than_5
13751,6,More_Than_5
13792,6,More_Than_5
13793,6,More_Than_5
13794,6,More_Than_5
13795,6,More_Than_5
13796,6,More_Than_5
13797,6,More_Than_5
13798,6,More_Than_5
13799,6,More_Than_5
13800,6,More_Than_5
13801,6,More_Than_5
13802,6,More_Than_5
13803,6,More_Than_5
13804,6,More_Than_5
13805,6,More_Than_5
13806,6,More_Than_5
13807,6,More_Than_5
13812,6,More_Than_5
13867,4,Less_Than_5
13868,4,Less_Than_5
13869,4,Less_Than_5
13870,4,Less_Than_5
13871,4,Less_Than_5
13872,4,Less_Than_5
13873,4,Less_Than_5
13874,4,Less_Than_5
13875,4,Less_Than_5
13876,4,Less_Than_5
13877,4,Less_Than_5
13878,4,Less_Than_5
13879,4,Less_Than_5
13987,6,More_Than_5
13988,6,More_Than_5
14000,4,Less_Than_5
14004,4,Less_Than_5
14005,3,Less_Than_5
14006,3,Less_Than_5
14007,3,Less_Than_5
14008,2,Less_Than_5
14009,3,Less_Than_5
14010,3,Less_Than_5
14011,3,Less_Than_5
14012,3,Less_Than_5
14013,3,Less_Than_5
14014,3,Less_Than_5
14015,2,Less_Than_5
14016,2,Less_Than_5
14017,2,Less_Than_5
14018,2,Less_Than_5
14019,2,Less_Than_5
14020,2,Less_Than_5
14021,2,Less_Than_5
14022,3,Less_Than_5
14023,2,Less_Than_5
14024,2,Less_Than_5
14025,2,Less_Than_5
14026,2,Less_Than_5
14027,2,Less_Than_5
14028,2,Less_Than_5
14029,2,Less_Than_5
14030,2,Less_Than_5
14031,3,Less_Than_5
14032,3,Less_Than_5
14033,2,Less_Than_5
14034,2,Less_Than_5
14035,2,Less_Than_5
14036,2,Less_Than_5
14037,3,Less_Than_5
14038,3,Less_Than_5
14039,3,Less_Than_5
14040,3,Less_Than_5
14041,3,Less_Than_5
14042,3,Less_Than_5
14043,3,Less_Than_5
14044,3,Less_Than_5
14045,2,Less_Than_5
14046,2,Less_Than_5
14047,3,Less_Than_5
14048,3,Less_Than_5
14049,4,Less_Than_5
14050,4,Less_Than_5
14051,4,Less_Than_5
14052,4,Less_Than_5
14063,6,More_Than_5
14064,7,More_Than_5
14065,7,More_Than_5
14066,7,More_Than_5
14067,6,More_Than_5
14069,6,More_Than_5
14070,6,More_Than_5
14071,6,More_Than_5
14072,6,More_Than_5
14073,6,More_Than_5
16211,6,More_Than_5
16212,6,More_Than_5
16213,6,More_Than_5
16214,6,More_Than_5
16260,6,More_Than_5
16403,6,More_Than_5
16404,6,More_Than_5
16405,6,More_Than_5
16424,6,More_Than_5
16430,4,Less_Than_5
16432,4,Less_Than_5
16433,4,Less_Than_5
16434,4,Less_Than_5
16443,4,Less_Than_5
16444,4,Less_Than_5
16445,7,More_Than_5
16446,6,More_Than_5
16447,6,More_Than_5
16448,7,More_Than_5
16451,4,Less_Than_5
16452,4,Less_Than_5
16453,4,Less_Than_5
16454,4,Less_Than_5
16455,4,Less_Than_5
16456,4,Less_Than_5
16457,4,Less_Than_5
16458,4,Less_Than_5
16459,4,Less_Than_5
16460,4,Less_Than_5
16461,4,Less_Than_5
16462,4,Less_Than_5
16463,4,Less_Than_5
16464,4,Less_Than_5
16465,4,Less_Than_5
16466,4,Less_Than_5
16467,4,Less_Than_5
16468,4,Less_Than_5
16469,4,Less_Than_5
16472,4,Less_Than_5
16473,6,More_Than_5
16474,4,Less_Than_5
16477,4,Less_Than_5
16478,4,Less_Than_5
16479,4,Less_Than_5
16480,3,Less_Than_5
16481,3,Less_Than_5
16482,3,Less_Than_5
16483,4,Less_Than_5
16484,3,Less_Than_5
16485,2,Less_Than_5
16486,4,Less_Than_5
16487,3,Less_Than_5
16488,3,Less_Than_5
16489,3,Less_Than_5
16490,2,Less_Than_5
16491,2,Less_Than_5
16492,2,Less_Than_5
16493,2,Less_Than_5
16494,2,Less_Than_5
16495,2,Less_Than_5
16496,2,Less_Than_5
16497,2,Less_Than_5
16498,2,Less_Than_5
16499,2,Less_Than_5
16500,2,Less_Than_5
16501,2,Less_Than_5
16502,2,Less_Than_5
16503,4,Less_Than_5
16504,4,Less_Than_5
16505,4,Less_Than_5
16506,4,Less_Than_5
16509,6,More_Than_5
16510,6,More_Than_5
16511,6,More_Than_5
16512,6,More_Than_5
16513,7,More_Than_5
16514,6,More_Than_5
16515,6,More_Than_5
16517,6,More_Than_5
16518,4,Less_Than_5
16519,4,Less_Than_5
16523,4,Less_Than_5
16524,4,Less_Than_5
16527,6,More_Than_5
17958,6,More_Than_5
18137,6,More_Than_5
18138,6,More_Than_5
18141,6,More_Than_5
18159,6,More_Than_5
18160,6,More_Than_5
18161,6,More_Than_5
18162,6,More_Than_5
18163,6,More_Than_5
18164,6,More_Than_5
18165,6,More_Than_5
18175,6,More_Than_5
18176,7,More_Than_5
18177,7,More_Than_5
18178,6,More_Than_5
18179,7,More_Than_5
18180,7,More_Than_5
18181,7,More_Than_5
18182,7,More_Than_5
18183,7,More_Than_5
18184,7,More_Than_5
18185,8,More_Than_5
18186,7,More_Than_5
18187,6,More_Than_5
18188,6,More_Than_5
18189,6,More_Than_5
18190,7,More_Than_5
18191,7,More_Than_5
18192,6,More_Than_5
18193,6,More_Than_5
18194,6,More_Than_5
18195,6,More_Than_5
18196,7,More_Than_5
18197,6,More_Than_5
18198,7,More_Than_5
18199,6,More_Than_5
18200,6,More_Than_5
18201,6,More_Than_5
18202,6,More_Than_5
18205,7,More_Than_5
18206,6,More_Than_5
18207,6,More_Than_5
18208,6,More_Than_5
18209,6,More_Than_5
18210,7,More_Than_5
18211,7,More_Than_5
18212,7,More_Than_5
18213,7,More_Than_5
18214,6,More_Than_5
18215,6,More_Than_5
18217,6,More_Than_5
18218,6,More_Than_5
18220,6,More_Than_5
18224,4,Less_Than_5
18225,4,Less_Than_5
18226,4,Less_Than_5
18227,4,Less_Than_5
18228,4,Less_Than_5
18236,4,Less_Than_5
18237,6,More_Than_5
18238,6,More_Than_5
18239,7,More_Than_5
18240,6,More_Than_5
18241,6,More_Than_5
18249,6,More_Than_5
18250,6,More_Than_5
18251,6,More_Than_5
18252,6,More_Than_5
18253,6,More_Than_5
18255,6,More_Than_5
18257,6,More_Than_5
18258,6,More_Than_5
18259,6,More_Than_5
18260,6,More_Than_5
18261,6,More_Than_5
18262,6,More_Than_5
18263,6,More_Than_5
18264,6,More_Than_5
18265,6,More_Than_5
18268,6,More_Than_5
18269,6,More_Than_5
18271,6,More_Than_5
18272,6,More_Than_5
18490,6,More_Than_5
18491,6,More_Than_5
18492,6,More_Than_5
18493,6,More_Than_5
18494,6,More_Than_5
18495,6,More_Than_5
18496,6,More_Than_5
18497,6,More_Than_5
18498,6,More_Than_5
18499,6,More_Than_5
18500,6,More_Than_5
19675,6,More_Than_5
19699,6,More_Than_5
19702,4,Less_Than_5
19704,6,More_Than_5
19705,6,More_Than_5
19706,6,More_Than_5
19707,4,Less_Than_5
19708,4,Less_Than_5
19709,4,Less_Than_5
19710,4,Less_Than_5
19711,6,More_Than_5
19712,4,Less_Than_5
19714,4,Less_Than_5
19717,6,More_Than_5
19718,7,More_Than_5
19719,6,More_Than_5
19721,6,More_Than_5
19723,6,More_Than_5
19726,4,Less_Than_5
19727,4,Less_Than_5
19728,4,Less_Than_5
19729,4,Less_Than_5
19730,4,Less_Than_5
19731,4,Less_Than_5
19734,4,Less_Than_5
19735,3,Less_Than_5
19736,3,Less_Than_5
19737,3,Less_Than_5
19738,4,Less_Than_5
19739,4,Less_Than_5
19740,3,Less_Than_5
19741,3,Less_Than_5
19742,2,Less_Than_5
19743,2,Less_Than_5
19744,2,Less_Than_5
19745,2,Less_Than_5
19746,2,Less_Than_5
19747,2,Less_Than_5
19748,2,Less_Than_5
19749,2,Less_Than_5
19750,2,Less_Than_5
19751,2,Less_Than_5
19752,2,Less_Than_5
19753,2,Less_Than_5
19754,2,Less_Than_5
19755,2,Less_Than_5
19756,2,Less_Than_5
19757,2,Less_Than_5
19758,2,Less_Than_5
19759,2,Less_Than_5
19760,2,Less_Than_5
19761,2,Less_Than_5
19762,2,Less_Than_5
19763,2,Less_Than_5
19764,2,Less_Than_5
19765,2,Less_Than_5
19766,2,Less_Than_5
19767,2,Less_Than_5
19768,2,Less_Than_5
19769,2,Less_Than_5
19770,2,Less_Than_5
19771,2,Less_Than_5
19772,2,Less_Than_5
19773,2,Less_Than_5
19774,2,Less_Than_5
19775,2,Less_Than_5
19776,2,Less_Than_5
19777,2,Less_Than_5
19778,2,Less_Than_5
19779,2,Less_Than_5
19780,2,Less_Than_5
19781,2,Less_Than_5
19782,2,Less_Than_5
19783,2,Less_Than_5
19784,2,Less_Than_5
19785,2,Less_Than_5
19786,2,Less_Than_5
19787,2,Less_Than_5
19788,2,Less_Than_5
19789,3,Less_Than_5
19790,2,Less_Than_5
19791,3,Less_Than_5
19792,3,Less_Than_5
19793,2,Less_Than_5
19794,3,Less_Than_5
19795,2,Less_Than_5
19796,2,Less_Than_5
19797,2,Less_Than_5
19798,2,Less_Than_5
19799,2,Less_Than_5
19800,2,Less_Than_5
19801,2,Less_Than_5
19802,2,Less_Than_5
19803,2,Less_Than_5
19804,2,Less_Than_5
19805,2,Less_Than_5
19806,3,Less_Than_5
19807,3,Less_Than_5
19808,4,Less_Than_5
19809,3,Less_Than_5
19810,3,Less_Than_5
19811,3,Less_Than_5
19812,4,Less_Than_5
19813,3,Less_Than_5
19814,3,Less_Than_5
19815,2,Less_Than_5
19816,2,Less_Than_5
19817,2,Less_Than_5
19818,2,Less_Than_5
19819,2,Less_Than_5
19820,2,Less_Than_5
19821,3,Less_Than_5
19822,3,Less_Than_5
19823,3,Less_Than_5
19824,3,Less_Than_5
19825,3,Less_Than_5
19826,3,Less_Than_5
19827,3,Less_Than_5
19828,3,Less_Than_5
19829,4,Less_Than_5
19830,4,Less_Than_5
19831,4,Less_Than_5
19832,4,Less_Than_5
19833,4,Less_Than_5
19834,4,Less_Than_5
19835,4,Less_Than_5
19836,4,Less_Than_5
19837,4,Less_Than_5
19838,4,Less_Than_5
19840,4,Less_Than_5
19843,6,More_Than_5
19844,6,More_Than_5
19846,6,More_Than_5
19847,6,More_Than_5
19848,6,More_Than_5
19940,6,More_Than_5
19941,6,More_Than_5
19943,6,More_Than_5
19944,6,More_Than_5
19952,6,More_Than_5
19956,6,More_Than_5
19966,6,More_Than_5
19970,6,More_Than_5
19972,6,More_Than_5
19973,6,More_Than_5
19974,6,More_Than_5
19975,6,More_Than_5
19977,6,More_Than_5
19978,6,More_Than_5
20132,6,More_Than_5
20137,6,More_Than_5
20138,6,More_Than_5
20141,6,More_Than_5
20143,6,More_Than_5
20171,6,More_Than_5
20172,6,More_Than_5
20174,6,More_Than_5
20178,6,More_Than_5
20191,6,More_Than_5
20199,6,More_Than_5
20201,6,More_Than_5
20202,6,More_Than_5
20204,6,More_Than_5
20205,6,More_Than_5
20206,6,More_Than_5
20304,6,More_Than_5
20537,6,More_Than_5
20538,6,More_Than_5
20539,6,More_Than_5
20540,6,More_Than_5
20541,6,More_Than_5
20542,6,More_Than_5
20547,6,More_Than_5
20548,6,More_Than_5
20572,6,More_Than_5
20573,6,More_Than_5
20651,4,Less_Than_5
20653,4,Less_Than_5
20654,4,Less_Than_5
20697,6,More_Than_5
20699,6,More_Than_5
20700,6,More_Than_5
20701,6,More_Than_5
20702,6,More_Than_5
20703,6,More_Than_5
20704,6,More_Than_5
20705,6,More_Than_5
20706,6,More_Than_5
20707,6,More_Than_5
20708,6,More_Than_5
20709,6,More_Than_5
20710,6,More_Than_5
20711,6,More_Than_5
20715,6,More_Than_5
20716,6,More_Than_5
20732,6,More_Than_5
20735,6,More_Than_5
20736,6,More_Than_5
20737,6,More_Than_5
20738,6,More_Than_5
20739,6,More_Than_5
20740,6,More_Than_5
20741,6,More_Than_5
20742,6,More_Than_5
20743,6,More_Than_5
20744,6,More_Than_5
20745,6,More_Than_5
20746,6,More_Than_5
20747,6,More_Than_5
20748,6,More_Than_5
20749,6,More_Than_5
20750,6,More_Than_5
20751,6,More_Than_5
20752,6,More_Than_5
20753,6,More_Than_5
20754,6,More_Than_5
20755,6,More_Than_5
20756,6,More_Than_5
20757,6,More_Than_5
20759,6,More_Than_5
20764,6,More_Than_5
20765,6,More_Than_5
20766,6,More_Than_5
20767,6,More_Than_5
20768,6,More_Than_5
20770,6,More_Than_5
20771,6,More_Than_5
20772,6,More_Than_5
20775,6,More_Than_5
20777,6,More_Than_5
20778,6,More_Than_5
20830,6,More_Than_5
20880,6,More_Than_5
20883,6,More_Than_5
20884,6,More_Than_5
20895,6,More_Than_5
20896,6,More_Than_5
21380,6,More_Than_5
21381,6,More_Than_5
21409,6,More_Than_5
21411,6,More_Than_5
21412,6,More_Than_5
21414,6,More_Than_5
21416,6,More_Than_5
21417,6,More_Than_5
21418,6,More_Than_5
21421,6,More_Than_5
21444,6,More_Than_5
21503,6,More_Than_5
21504,6,More_Than_5
21505,6,More_Than_5
21506,6,More_Than_5
21508,6,More_Than_5
21509,6,More_Than_5
21550,6,More_Than_5
21551,6,More_Than_5
21552,6,More_Than_5
21553,6,More_Than_5
21554,6,More_Than_5
21555,6,More_Than_5
21557,6,More_Than_5
21558,6,More_Than_5
21561,6,More_Than_5
21563,6,More_Than_5
21565,6,More_Than_5
21588,6,More_Than_5
21589,6,More_Than_5
21590,6,More_Than_5
21593,6,More_Than_5
21594,6,More_Than_5
21595,6,More_Than_5
21612,6,More_Than_5
21613,6,More_Than_5
21619,6,More_Than_5
21620,6,More_Than_5
21621,6,More_Than_5
21641,6,More_Than_5
21646,6,More_Than_5
21648,6,More_Than_5
21667,6,More_Than_5
21668,6,More_Than_5
21669,6,More_Than_5
21943,6,More_Than_5
21944,6,More_Than_5
21945,6,More_Than_5
21946,6,More_Than_5
22116,4,Less_Than_5
22117,4,Less_Than_5
22118,4,Less_Than_5
22119,4,Less_Than_5
22120,4,Less_Than_5
22121,4,Less_Than_5
22122,4,Less_Than_5
22123,4,Less_Than_5
22124,3,Less_Than_5
22125,3,Less_Than_5
22126,3,Less_Than_5
22127,3,Less_Than_5
22128,3,Less_Than_5
22129,3,Less_Than_5
22130,3,Less_Than_5
22131,3,Less_Than_5
22132,3,Less_Than_5
22133,4,Less_Than_5
22134,3,Less_Than_5
22135,4,Less_Than_5
22136,3,Less_Than_5
22137,3,Less_Than_5
22138,3,Less_Than_5
22139,2,Less_Than_5
22140,2,Less_Than_5
22141,2,Less_Than_5
22142,2,Less_Than_5
22143,2,Less_Than_5
22144,2,Less_Than_5
22145,2,Less_Than_5
22146,2,Less_Than_5
22147,2,Less_Than_5
22148,2,Less_Than_5
22149,2,Less_Than_5
22150,3,Less_Than_5
22151,2,Less_Than_5
22152,2,Less_Than_5
22153,2,Less_Than_5
22154,2,Less_Than_5
22155,2,Less_Than_5
22156,2,Less_Than_5
22157,2,Less_Than_5
22158,2,Less_Than_5
22159,2,Less_Than_5
22160,2,Less_Than_5
22161,2,Less_Than_5
22162,2,Less_Than_5
22163,2,Less_Than_5
22164,2,Less_Than_5
22165,2,Less_Than_5
22166,2,Less_Than_5
22167,2,Less_Than_5
22168,2,Less_Than_5
22169,2,Less_Than_5
22170,2,Less_Than_5
22171,2,Less_Than_5
22172,2,Less_Than_5
22173,2,Less_Than_5
22174,3,Less_Than_5
22175,3,Less_Than_5
22176,2,Less_Than_5
22177,2,Less_Than_5
22178,2,Less_Than_5
22179,2,Less_Than_5
22180,2,Less_Than_5
22181,2,Less_Than_5
22182,2,Less_Than_5
22183,2,Less_Than_5
22184,2,Less_Than_5
22185,2,Less_Than_5
22186,2,Less_Than_5
22187,2,Less_Than_5
22188,3,Less_Than_5
22189,3,Less_Than_5
22190,3,Less_Than_5
22191,3,Less_Than_5
22192,3,Less_Than_5
22193,3,Less_Than_5
22194,3,Less_Than_5
22195,2,Less_Than_5
22196,2,Less_Than_5
22197,2,Less_Than_5
22198,2,Less_Than_5
22199,3,Less_Than_5
22200,3,Less_Than_5
22201,4,Less_Than_5
22202,4,Less_Than_5
22203,4,Less_Than_5
22204,3,Less_Than_5
22205,3,Less_Than_5
22206,3,Less_Than_5
22207,4,Less_Than_5
22208,3,Less_Than_5
22209,3,Less_Than_5
22210,3,Less_Than_5
22211,3,Less_Than_5
22212,3,Less_Than_5
22213,3,Less_Than_5
22214,3,Less_Than_5
22215,3,Less_Than_5
22216,3,Less_Than_5
22217,2,Less_Than_5
22218,4,Less_Than_5
22219,3,Less_Than_5
22220,3,Less_Than_5
22221,3,Less_Than_5
22222,3,Less_Than_5
22223,3,Less_Than_5
22224,3,Less_Than_5
22225,3,Less_Than_5
22226,3,Less_Than_5
22227,3,Less_Than_5
22228,4,Less_Than_5
22229,4,Less_Than_5
22230,4,Less_Than_5
22231,4,Less_Than_5
22232,2,Less_Than_5
22233,4,Less_Than_5
22234,3,Less_Than_5
22235,4,Less_Than_5
22236,4,Less_Than_5
22237,4,Less_Than_5
22238,3,Less_Than_5
22239,3,Less_Than_5
22240,3,Less_Than_5
22241,3,Less_Than_5
22242,2,Less_Than_5
22243,4,Less_Than_5
22244,3,Less_Than_5
22245,3,Less_Than_5
22246,3,Less_Than_5
22247,3,Less_Than_5
22248,3,Less_Than_5
22249,3,Less_Than_5
22250,3,Less_Than_5
22251,3,Less_Than_5
22252,3,Less_Than_5
22253,4,Less_Than_5
22254,4,Less_Than_5
22255,3,Less_Than_5
22256,2,Less_Than_5
22257,2,Less_Than_5
22258,2,Less_Than_5
22259,3,Less_Than_5
22260,3,Less_Than_5
22261,4,Less_Than_5
22266,4,Less_Than_5
22268,4,Less_Than_5
22283,6,More_Than_5
22284,6,More_Than_5
22285,6,More_Than_5
22288,7,More_Than_5
22306,6,More_Than_5
22308,7,More_Than_5
22310,6,More_Than_5
22311,7,More_Than_5
22331,6,More_Than_5
22340,6,More_Than_5
22345,6,More_Than_5
22354,6,More_Than_5
22373,6,More_Than_5
22374,6,More_Than_5
22416,6,More_Than_5
22734,6,More_Than_5
22735,6,More_Than_5
22736,6,More_Than_5
22737,6,More_Than_5
22740,6,More_Than_5
22741,6,More_Than_5
22742,6,More_Than_5
22744,6,More_Than_5
22745,6,More_Than_5
22746,6,More_Than_5
22765,6,More_Than_5
22766,6,More_Than_5
22773,6,More_Than_5
22783,6,More_Than_5
22834,6,More_Than_5
22835,6,More_Than_5
22836,6,More_Than_5
22837,6,More_Than_5
22838,6,More_Than_5
22839,6,More_Than_5
22887,6,More_Than_5
22901,6,More_Than_5
22948,6,More_Than_5
23063,6,More_Than_5
23070,6,More_Than_5
23146,6,More_Than_5
23149,6,More_Than_5
23150,6,More_Than_5
23151,6,More_Than_5
23152,6,More_Than_5
23153,6,More_Than_5
23154,6,More_Than_5
23158,6,More_Than_5
23160,6,More_Than_5
23162,6,More_Than_5
23163,6,More_Than_5
23164,6,More_Than_5
23165,6,More_Than_5
23168,6,More_Than_5
23169,6,More_Than_5
23170,6,More_Than_5
23171,6,More_Than_5
23214,6,More_Than_5
23218,6,More_Than_5
23222,6,More_Than_5
23223,6,More_Than_5
23225,6,More_Than_5
23234,6,More_Than_5
23236,6,More_Than_5
23239,6,More_Than_5
23240,6,More_Than_5
23241,6,More_Than_5
23242,6,More_Than_5
23248,6,More_Than_5
23249,6,More_Than_5
23250,6,More_Than_5
23329,6,More_Than_5
23332,6,More_Than_5
23334,6,More_Than_5
23335,6,More_Than_5
23417,6,More_Than_5
23431,6,More_Than_5
23432,6,More_Than_5
23433,6,More_Than_5
23534,6,More_Than_5
23538,4,Less_Than_5
23539,4,Less_Than_5
23540,4,Less_Than_5
23541,4,Less_Than_5
23542,4,Less_Than_5
23543,4,Less_Than_5
23545,3,Less_Than_5
23546,3,Less_Than_5
23547,4,Less_Than_5
23548,3,Less_Than_5
23549,4,Less_Than_5
23550,3,Less_Than_5
23552,4,Less_Than_5
23555,6,More_Than_5
